r_over_a,exact,L_2,L_4,L_8,L_16,L_32
0.3643687374749499,0.7402322863765115,0.507189591188747,0.8651247694719416,0.7816952146779955,0.7459211664506445,0.7403731865239884
0.3662925851703407,0.736759819716852,0.49961898854469666,0.8651737639822593,0.7802929286304605,0.7429890779715502,0.7369276557289028
0.36821643286573147,0.733291720995993,0.4920085187665908,0.8653039012369317,0.7789855382499908,0.7401092682849805,0.7334914538426581
0.37014028056112225,0.7298281081480534,0.4843581818544298,0.865516455708236,0.7777765548809998,0.7372858019518949,0.7300655781568188
0.372064128256513,0.7263690969999765,0.47666797780821346,0.8658127085447194,0.7766695935150584,0.7345230418560266,0.7266511737005228
0.3739879759519038,0.7229148012906588,0.46893790662794144,0.8661939475711997,0.775668375425326,0.7318256702245846,0.72324955777691
0.3759118236472946,0.7194653326901987,0.4611679683136144,0.8666614672887669,0.7747767308485369,0.7291987109872435,0.7198622483464491
0.37783567134268536,0.7160208008192698,0.453358162865232,0.8672165688747805,0.7739986017150619,0.7266475535504222,0.716490996835113
0.37975951903807614,0.7125813132685874,0.44550849028279416,0.8678605601828707,0.773338044427584,0.7241779780678334,0.713137826028409
0.3816833667334669,0.7091469756184788,0.43761895056630107,0.8685947557429397,0.772799232688917,0.7217961822924074,0.7098050738066619
0.3836072144288577,0.7057178914585309,0.42968954371575274,0.8694204767611593,0.7723864603795004,0.7195088100990322,0.7064954435842544
0.3855310621242485,0.7022941624073168,0.42172026973114884,0.8703390511199722,0.7721041444851131,0.7173229817720664,0.7032120624373678
0.38745490981963926,0.6988758881321835,0.4137111286124898,0.871351813378093,0.771956828075347,0.7152463261563129,0.6999585480430367
0.38937875751503004,0.6954631663691007,0.40566212035977534,0.8724601047705058,0.7719491833333791,0.7132870147750567,0.6967390857091226
0.3913026052104208,0.6920560929425481,0.3975732449730055,0.8736652732084661,0.7720860146375937,0.7114537980239365,0.6935585169525392
0.3932264529058116,0.6886547617854504,0.38944450245218043,0.8749686732795002,0.7723722616956045,0.7097560435547834,0.6904224412843265
0.3951503006012024,0.6852592649591337,0.3812758927972999,0.8763716662474049,0.7728130027312224,0.7082037769691674,0.687337333087976
0.39707414829659315,0.6818696926733095,0.3730674160083641,0.8778756200522484,0.773413457724933,0.7068077249472484,0.6843106757351143
0.39899799599198393,0.678486133306068,0.3648190720853729,0.8794819093103685,0.7741789917084305,0.7055793609436278,0.6813511153739287
0.40092184368737477,0.6751086734238788,0.3565308610283261,0.8811919153143755,0.7751151181137803,0.7045309535882625,0.6784686371548111
0.40284569138276555,0.6717373978015909,0.3482027828372243,0.8830070260331491,0.7762275021777614,0.7036756179371332,0.675674767029227
0.4047695390781563,0.6683723894424217,0.33983483751206733,0.8849286361118407,0.7775219644019633,0.7030273697242826,0.6729828026770363
0.4066933867735471,0.6650137295979337,0.33142702505285493,0.8869581468718712,0.7790044840692001,0.7026011827740386,0.6704080775902176
0.4086172344689379,0.661661497787983,0.32297934545958706,0.889096966310934,0.7806812028168175,0.7024130497397527,0.6679682628736882
0.41054108216432866,0.6583157718206432,0.31449179873226385,0.8913465091029917,0.7825584282674627,0.7024800463432025,0.6656837119239499
