b_over_a,image_energy_U,signed_radial_force_F
0.5292487479131887,-0.6945449963934012,-1.0212230400255766
0.5308013355592655,-0.6961364987937597,-1.0289181010601245
0.5323539232053422,-0.6977400057291373,-1.0366871114584348
0.533906510851419,-0.699355632785331,-1.044531069632935
0.5354590984974958,-0.7009834971111457,-1.0524509906502795
0.5370116861435726,-0.7026237174445118,-1.060447906567355
0.5385642737896494,-0.7042764141391301,-1.068522866775211
0.5401168614357261,-0.7059417091916562,-1.0766769383511225
0.5416694490818029,-0.7076197262694395,-1.0849112064190234
0.5432220367278797,-0.7093105907388264,-1.093226774518516
0.5447746243739565,-0.7110144296940459,-1.1016247649827131
0.5463272120200333,-0.7127313719866859,-1.1101063193251368
0.5478797996661101,-0.7144615482557796,-1.1186725986359363
0.5494323873121869,-0.7162050909585136,-1.127324783987675
0.5509849749582637,-0.7179621344015734,-1.1360640768509525
0.5525375626043405,-0.7197328147731428,-1.1448916995201395
0.5540901502504173,-0.7215172701755714,-1.1538088955495018
0.5556427378964941,-0.7233156406587282,-1.1628169302000084
0.5571953255425709,-0.7251280682540566,-1.1719170908971246
0.5587479131886477,-0.7269546970093502,-1.1811106876998936
0.5603005008347245,-0.7287956730242643,-1.1903990537816358
0.5618530884808013,-0.730651144486584,-1.1997835459225856
0.5634056761268781,-0.7325212617092666,-1.2092655450148162
0.5649582637729549,-0.7344061771682772,-1.218846456579791
0.5665108514190317,-0.7363060455412376,-1.228527711298919
0.5680634390651085,-0.7382210237469112,-1.2383107655574779
0.5696160267111853,-0.7401512709855405,-1.2481971020022937
0.5711686143572621,-0.7420969487800624,-1.2581882301135798
0.5727212020033389,-0.7440582210182238,-1.2682856867913432
0.5742737896494157,-0.746035253995617,-1.2784910369567863
0.5758263772954925,-0.7480282164596624,-1.2888058741691455
0.5773789649415693,-0.7500372796545607,-1.2992318212584146
0.5789315525876461,-0.7520626173672399,-1.309770530974433
0.5804841402337229,-0.754104405974323,-1.3204236866528127
0.5820367278797997,-0.7561628244901442,-1.3311930028982153
0.5835893155258765,-0.7582380546158373,-1.3420802262854905
0.5851419031719532,-0.7603302807895291,-1.3530871360792134
0.58669449081803,-0.7624396902376649,-1.3642155449721824
0.5882470784641068,-0.7645664730274929,-1.3754672998434352
0.5897996661101836,-0.7667108221207435,-1.3868442825363871
0.5913522537562604,-0.7688729334285321,-1.3983484106577067
0.5929048414023372,-0.7710530058675187,-1.4099816383975479
0.594457429048414,-0.7732512414173576,-1.4217459573718116
0.5960100166944908,-0.7754678451794726,-1.4336433974871001
