theta_over_pi,exact,L_4,L_8,L_16,L_32
0.0450751252086811,-0.3650191393308715,-0.3383410441308103,-0.3638422119613151,-0.3650197762096228,-0.3650191393386915
0.0467445742904841,-0.3638298983347514,-0.3376449183884687,-0.3627215071098157,-0.3638308265293256,-0.3638298983405292
0.0484140233722871,-0.362604525149271,-0.3369250331389212,-0.3615653865066019,-0.3626057253330909,-0.3626045251528992
0.0500834724540901,-0.3613437190098553,-0.3361815518044167,-0.360374393377116,-0.3613451703972667,-0.3613437190112958
0.0517529215358931,-0.3600481934077027,-0.3354146430037812,-0.3591490851400971,-0.3600498739319383,-0.3600481934069863
0.0534223706176961,-0.3587186751960771,-0.3346244804980953,-0.357890032940101,-0.3587205616951794,-0.3587186751933005
0.0550918196994991,-0.3573559036917758,-0.3338112431347452,-0.3565978211700485,-0.3573579721008683,-0.3573559036870946
0.0567612687813021,-0.3559606297736282,-0.3329751147898692,-0.3552730469843387,-0.3559628553218862,-0.3559606297672531
0.0584307178631051,-0.3545336149798472,-0.3321162843092185,-0.3539163198030648,-0.3545359723904913,-0.3545336149720342
0.0601001669449081,-0.3530756306060254,-0.3312349454474589,-0.3525282608078952,-0.3530780942976605,-0.3530756305970668
0.0617696160267111,-0.3515874568055126,-0.3303312968059316,-0.3511095024301721,-0.3515900010931367,-0.3515874567957278
0.0634390651085141,-0.3500698816938773,-0.3294055417688999,-0.3496606878317979,-0.3500724809879066,-0.3500698816836017
0.0651085141903172,-0.3485237004590947,-0.328457888438303,-0.3481824703794856,-0.3485263294607889,-0.3485237004486695
0.0667779632721202,-0.3469497144790533,-0.3274885495670435,-0.3466755131129495,-0.346952348370773,-0.3469497144688143
0.0684474123539232,-0.3453487304479099,-0.3264977424908309,-0.3451404882076215,-0.3453513450767018,-0.3453487304381777
0.0701168614357262,-0.343721559512766,-0.3254856890586108,-0.3435780764324851,-0.3437241315658453,-0.3437215595038367
0.0717863105175292,-0.3420690164220675,-0.3244526155616001,-0.3419889666036129,-0.3420715235928536,-0.3420690164142037
0.0734557595993322,-0.3403919186870669,-0.3233987526609591,-0.3403738550340065,-0.3403943398305285,-0.3403919186804912
0.0751252086811352,-0.3386910857576169,-0.3223243353141264,-0.3387334449803347,-0.3386934010337852,-0.338691085752506
0.0767946577629382,-0.3369673382134922,-0.3212296026998434,-0.3370684460871659,-0.3369695292181187,-0.3369673382099714
0.0784641068447412,-0.3352214969723601,-0.3201147981418955,-0.3353795738292933,-0.3352235468538211,-0.3352214969705021
0.0801335559265442,-0.3334543825154575,-0.318980169031602,-0.3336675489527501,-0.3334562760771304,-0.3334543825152813
0.0818030050083472,-0.331666814131941,-0.3178259667490786,-0.3319330969151098,-0.3316685379194162,-0.3316668141334121
0.0834724540901502,-0.3298596091828155,-0.3166524465833054,-0.3301769473256666,-0.3298611515554451,-0.3298596091858485
0.0851419031719532,-0.3280335823852658,-0.31545986765103,-0.328399833386087,-0.3280349335716878,-0.3280335823897276
0.0868113522537562,-0.3261895451181348,-0.3142484928145329,-0.326602491332119,-0.326190697255558,-0.326189545123851
0.0884808013355592,-0.32432830474923,-0.313018588598289,-0.3247856598769432,-0.3243292519063977,-0.3243283047559905
0.0901502504173622,-0.3224506639850513,-0.3117704251045552,-0.3229500796567457,-0.322451402168952,-0.3224506639926183
0.0918196994991652,-0.3205574202434689,-0.3105042759279141,-0.3210964926790816,-0.3205579473899901,-0.3205574202515838
0.0934891485809682,-0.3186493650498036,-0.3092204180688069,-0.3192256417746009,-0.3186496809986649,-0.3186493650581968
0.0951585976627712,-0.316727283456694,-0.3079191318460876,-0.3173382700526899,-0.3167273899111203,-0.3167272834650929
0.0968280467445742,-0.3147919534880607,-0.3066007008086298,-0.3154351203615861,-0.3147918539597807,-0.3147919534961985
0.0984974958263773,-0.3128441456074151,-0.3052654116460198,-0.3135169347535033,-0.3128438453476847,-0.3128441456150386
0.1001669449081803,-0.3108846222106909,-0.3039135540983692,-0.3115844539553066,-0.3108841281281517,-0.3108846222175688
0.1018363939899833,-0.3089141371437148,-0.3025454208652787,-0.3096384168452553,-0.3089134577099915,-0.3089141371496436
0.1035058430717863,-0.3069334352443701,-0.3011613075139886,-0.3076795599363338,-0.3069325803884077,-0.306933435249181
0.1051752921535893,-0.3049432519094495,-0.29976151238675,-0.305708616866668,-0.3049422329016636,-0.3049432519130122
0.1068447412353923,-0.3029443126861351,-0.2983463365074481,-0.3037263178975217,-0.3029431420135221,-0.3029443126883609
0.1085141903171953,-0.3009373328879885,-0.2969160834875159,-0.3017333894193491,-0.3009360241214013,-0.300937332888833
0.1101836393989983,-0.2989230172352876,-0.2954710594311704,-0.2997305534663725,-0.2989215848901242,-0.2989230172347509
0.1118530884808013,-0.2969020595194909,-0.2940115728400061,-0.2977185272401353,-0.2969005189110847,-0.2969020595176164
0.1135225375626043,-0.2948751422915697,-0.2925379345169829,-0.2956980226424716,-0.2948735093865886,-0.2948751422884419
0.1151919866444073,-0.2928429365739014,-0.291050457469842,-0.2936697458183159,-0.29284122783908,-0.2928429365696434
0.1168614357262103,-0.2908061015953801,-0.2895494568139846,-0.2916343967087629,-0.2908043338449045,-0.2908061015901478
0.1185308848080133,-0.28876528454936,-0.2880352496748521,-0.2895926686147727,-0.2887634747922172,-0.2887652845433371
0.1202003338898163,-0.286721120374014,-0.2865081550898397,-0.287545247771901,-0.2867192856625955,-0.2867211203674056
0.1218697829716193,-0.2846742315546562,-0.2849684939097828,-0.2854928129364161,-0.2846723888358717,-0.2846742315476824
0.1235392320534223,-0.2826252279475496,-0.283416588700049,-0.2834360349831499,-0.2826233939176644,-0.2826252279404375
0.1252086811352253,-0.2805747066246921,-0.2818527636412752,-0.2813755765154135,-0.2805728975890503,-0.2805747066176692
0.1268781302170283,-0.2785232517390498,-0.2802773444297833,-0.2793120914872889,-0.2785214834777818,-0.278523251732337
0.1285475792988313,-0.2764714344096856,-0.2786906581777114,-0.2772462248385928,-0.2764697220504301,-0.2764714344034896
0.1302170283806344,-0.2744198126262125,-0.2770930333128997,-0.2751786121427911,-0.2744181705248067,-0.2744198126207205
0.1318864774624374,-0.2723689311719828,-0.2754847994785618,-0.2731098792681203,-0.272367372801987,-0.272368931167356
0.1335559265442404,-0.2703193215654125,-0.273866287432784,-0.2710406420521619,-0.2703178594172494,-0.2703193215617825
0.1352253756260434,-0.268271502018828,-0.2722378289478856,-0.2689715059900893,-0.2682701475092185,-0.2682715020162927
0.1368948247078464,-0.266225977414209,-0.2705997567096768,-0.266903065936793,-0.2662247408064883,-0.2662259774128299
0.1385642737896494,-0.2641832392952006,-0.2689524042166522,-0.2648359058230696,-0.2641821296309961,-0.2641832392950018
0.1402337228714524,-0.2621437658747552,-0.2672961056791548,-0.2627705983860419,-0.2621427909174038,-0.2621437658757234
0.1419031719532554,-0.2601080220577684,-0.2656311959185493,-0.2607077049139576,-0.2601071882477411,-0.2601080220598541
0.1435726210350584,-0.2580764594780633,-0.2639580102664371,-0.2586477750054957,-0.258075771900563,-0.2580764594811822
0.1452420701168614,-0.2560495165490845,-0.262276884463954,-0.2565913463436901,-0.2560489789138738,-0.2560495165531216
0.1469115191986644,-0.2540276185276633,-0.2605881545611829,-0.2545389444845625,-0.2540272331610763,-0.2540276185324764
0.1485809682804674,-0.2520111775902161,-0.2588921568167207,-0.2524910826605349,-0.2520109454392025,-0.2520111775956407
0.1502504173622704,-0.2500005929207435,-0.2571892275974328,-0.2504482615986751,-0.2500005135687017,-0.2500005929265993
0.1519198664440734,-0.24799625081001,-0.2554797032784338,-0.24841096935381,-0.2479963225040581,-0.2479962508161056
0.1535893155258764,-0.2459985247652796,-0.2537639201433271,-0.2463796811565193,-0.2459987444545354,-0.2459985247714192
0.1552587646076794,-0.2440077756300034,-0.2520422142847429,-0.244354859276009,-0.2440081390143511,-0.2440077756359928
0.1569282136894824,-0.2420243517128556,-0.2503149215052058,-0.2423369528978398,-0.2420248533015985,-0.2420243517185087
0.1585976627712854,-0.240048588925531,-0.2485823772183711,-0.240326398016471,-0.2400492221052588,-0.2400485889306751
0.1602671118530884,-0.2380808109287251,-0.2468449163506618,-0.2383236173425601,-0.2380815680396557,-0.2380808109332063
0.1619365609348914,-0.2361213292857311,-0.2451028732433444,-0.2363290202249431,-0.2361222017057296,-0.2361213292894184
0.1636060100166944,-0.2341704436231016,-0.2433565815550747,-0.2343430025871971,-0.2341714218585281,-0.2341704436258909
0.1652754590984975,-0.2322284417978349,-0.2416063741649511,-0.2323659468786775,-0.2322295155803295,-0.2322284417996522
0.1669449081803005,-0.230295600070563,-0.2398525830761073,-0.2303982220398967,-0.2302967584588412,-0.2302956000713657
0.1686143572621035,-0.2283721832842281,-0.2380955393198803,-0.2284401834820999,-0.2283734147699353,-0.2283721832840059
0.1702838063439065,-0.2264584450477549,-0.2363355728605858,-0.2264921730808748,-0.2264597376644096,-0.22645844504653
0.1719532554257095,-0.2245546279242371,-0.2345730125009349,-0.2245545191836155,-0.2245559693582832,-0.2245546279220625
0.1736227045075125,-0.2226609636231737,-0.2328081857881269,-0.2226275366306473,-0.2226623413261631,-0.2226609636201318
0.1752921535893155,-0.2207776731963087,-0.2310414189206463,-0.2207115267897998,-0.2207790744972394,-0.2207776731925076
0.1769616026711185,-0.2189049672366383,-0.2292730366558029,-0.2188067776042049,-0.2189063794534926,-0.2189049672322078
0.1786310517529215,-0.2170430460801721,-0.2275033622180421,-0.2169135636530791,-0.2170444566297207,-0.2170430460752604
0.1803005008347245,-0.2151921000100466,-0.2257327172080586,-0.2150321462252362,-0.2151934965150139,-0.2151921000048146
0.1819699499165275,-0.213352309462607,-0.2239614215127462,-0.2131627734050618,-0.213353679855333,-0.2133523094572232
0.1836393989983305,-0.2115238452350898,-0.2221897932160129,-0.2113056801706713,-0.2115251778568667,-0.2115238452297251
0.1853088480801335,-0.2097068686945542,-0.2204181485104937,-0.2094610885039547,-0.2097081523898658,-0.2097068686893763
0.1869782971619365,-0.2079015319877233,-0.2186468016101893,-0.2076292075122044,-0.2079027561926739,-0.2079015319828918
0.1886477462437395,-0.2061079782514203,-0.2168760646640623,-0.205810233561009,-0.2061091330756962,-0.2061079782470818
0.1903171953255425,-0.2043263418232892,-0.2151062476706201,-0.2040043504180836,-0.2043274181250655,-0.2043263418195727
0.1919866444073455,-0.2025567484525133,-0.2133376583935126,-0.2022117294076989,-0.2025577379057864,-0.2025567484495263
0.1936560934891485,-0.2007993155102558,-0.2115706022781735,-0.2004325295753594,-0.2008002106641525,-0.2007993155080821
0.1953255425709516,-0.1990541521995635,-0.2098053823695346,-0.1986668978623724,-0.1990549465292559,-0.19905415219826
0.1969949916527546,-0.1973213597644871,-0.208042299230839,-0.1969149692899429,-0.1973220477134156,-0.1973213597640828
0.1986644407345576,-0.1956010316981872,-0.2062816508635807,-0.1951768671524156,-0.1956016087113747,-0.1956010316986825
0.2003338898163606,-0.1938932539498092,-0.2045237326285994,-0.1934527032192855,-0.1938937164981259,-0.193893253951177
0.2020033388981636,-0.1921981051299225,-0.2027688371683526,-0.1917425779455838,-0.1921984507252395,-0.1921981051321083
0.2036727879799666,-0.1905156567143326,-0.2010172543303951,-0.1900465806902447,-0.1905158839155798,-0.1905156567172574
0.2053422370617696,-0.1888459732460889,-0.1992692710920878,-0.1883647899420521,-0.1888460816563096,-0.1888459732496518
0.2070116861435726,-0.1871891125355221,-0.1975251714865625,-0.1866972735527571,-0.1871891027900889,-0.1871891125396034
0.2086811352253756,-0.1855451258581568,-0.1957852365299655,-0.1850440889769566,-0.1855449996043855,-0.1855451258626226
0.2103505843071786,-0.1839140581503578,-0.194049744150004,-0.1834052835183174,-0.1839138180188251,-0.1839140581550637
0.2120200333889816,-0.1822959482025782,-0.1923189691158193,-0.1817808945817268,-0.182295597770512,-0.1822959482073742
0.2136894824707846,-0.1806908288500891,-0.1905931829692069,-0.1801709499309483,-0.1806903725972619,-0.1806908288548247
0.2153589315525876,-0.1790987271610823,-0.1888726539572083,-0.1785754679513605,-0.1790981704186922,-0.1790987271656106
0.2170283806343906,-0.1775196646220436,-0.1871576469660933,-0.1769944579173539,-0.1775190135151211,-0.1775196646262261
0.2186978297161936,-0.1759536573203084,-0.1854484234567563,-0.1754279202639608,-0.1759529187042306,-0.1759536573240191
0.2203672787979966,-0.1744007161237169,-0.1837452414015426,-0.1738758468622911,-0.1743998975154519,-0.1744007161268461
0.2220367278797996,-0.1728608468572981,-0.1820483552225293,-0.1723382212983532,-0.1728599563620353,-0.1728608468597558
0.2237061769616026,-0.171334050476917,-0.1803580157312756,-0.1708150191548316,-0.1713330967107701,-0.1713340504786347
0.2253756260434056,-0.1698203232398295,-0.1786744700700629,-0.1693062082954027,-0.1698193152493185,-0.169820323240763
0.2270450751252086,-0.1683196568720982,-0.1769979616546428,-0.1678117491511672,-0.1683186040511334,-0.168319656872228
0.2287145242070117,-0.1668320387328254,-0.1753287301185081,-0.166331595008783,-0.166830950737928,-0.1668320387321574
0.2303839732888147,-0.1653574519751715,-0.1736670112587048,-0.1648656922998846,-0.1653563386396659,-0.1653574519737359
0.2320534223706176,-0.1638958757041307,-0.1720130369832016,-0.1634139808913806,-0.163894746952044,-0.1638958757019814
0.2337228714524207,-0.1624472851310417,-0.1703670352598298,-0.1619763943762234,-0.1624461508914358,-0.1624472851282542
0.2353923205342237,-0.1610116517248208,-0.1687292300668107,-0.1605528603642522,-0.161010521847268,-0.1610116517214893
0.2370617696160267,-0.159588943359903,-0.1670998413448817,-0.1591433007727152,-0.159587827531797,-0.1595889433561374
0.2387312186978297,-0.1581791244608924,-0.1654790849510374,-0.1577476321160817,-0.1581780321272601,-0.1581791244568149
0.2404006677796327,-0.1567821561439172,-0.163867172613896,-0.1563657657947665,-0.1567810964303669,-0.1567821561396579
0.2420701168614357,-0.1553979963546976,-0.1622643118907034,-0.1549976083823876,-0.1553969779941039,-0.1553979963503911
0.2437395659432387,-0.1540266000033354,-0.1606707061259873,-0.1536430619111952,-0.1540256312668205,-0.1540265999991157
0.2454090150250417,-0.1526679190958366,-0.1590865544118703,-0.152302024155311,-0.1526670077285659,-0.1526679190918338
0.2470784641068447,-0.1513219028623888,-0.1575120515500531,-0.1509743889114293,-0.1513210560246489,-0.1513219028587245
0.2487479131886477,-0.1499884978824099,-0.155947388015477,-0.1496600462766386,-0.1499877220963887,-0.149988497879194
0.2504173622704507,-0.1486676482063946,-0.1543927499216731,-0.1483588829230321,-0.1486669493090297,-0.1486676482037217
0.2520868113522537,-0.1473592954745858,-0.1528483189878079,-0.1470707823687861,-0.1473586785767908,-0.1473592954725325
0.2537562604340567,-0.1460633790325003,-0.1513142725074305,-0.1457956252453935,-0.1460628484850231,-0.1460633790311234
0.2554257095158597,-0.1447798360433421,-0.1497907833189298,-0.1445332895607524,-0.1447793954094498,-0.1447798360426766
0.2570951585976627,-0.143508601597338,-0.1482780197777062,-0.1432836509578199,-0.1435082536324642,-0.1435086015973967
0.2587646076794658,-0.142249608818033,-0.146776145730063,-0.1420465829685495,-0.1422493554564649,-0.142249608818806
0.2604340567612688,-0.1410027889655844,-0.1452853204888234,-0.1408219572628472,-0.1410026313142059,-0.14100278896704
0.2621035058430718,-0.1397680715370964,-0.1438056988106743,-0.1396096438922887,-0.1397680098761465,-0.139768071539182
0.2637729549248748,-0.1385453843640367,-0.142337430875243,-0.1384095115283534,-0.1385454181547855,-0.1385453843666808
0.2654424040066778,-0.1373346537067807,-0.1408806622659061,-0.137221427694944,-0.1373347816059675,-0.1373346537098955
0.2671118530884808,-0.1361358043463275,-0.139435533952335,-0.1360452589949719,-0.1361360242271544,-0.1361358043498116
0.2687813021702838,-0.1349487596732349,-0.1380021822747774,-0.1348808713308004,-0.1349490686526566,-0.1349487596769765
0.2704507512520868,-0.133773441773821,-0.1365807389300744,-0.1337281301183525,-0.1337738362458225,-0.1337734417777017
0.2721202003338898,-0.1326097715136806,-0.1351713309594163,-0.132586900494702,-0.1326102471881919,-0.1326097715175789
0.2737896494156928,-0.131457668618566,-0.1337740807378312,-0.1314570475189777,-0.1314582205656172,-0.1314576686223611
0.2754590984974958,-0.1303170517526813,-0.1323891059654084,-0.1303384363664275,-0.1303176744513678,-0.1303170517562571
0.2771285475792988,-0.1291878385944415,-0.1310165196602526,-0.1292309325154987,-0.1291885259862319,-0.1291878385976898
0.2787979966611018,-0.1280699459097465,-0.1296564301531659,-0.1281344019278059,-0.128070691455637,-0.1280699459125703
0.2804674457429048,-0.1269632896228205,-0.1283089410840542,-0.1270487112208716,-0.1269640863638158,-0.126963289625137
0.2821368948247078,-0.1258677848846695,-0.1269741514000528,-0.1259737278335358,-0.1258686255050471,-0.1258677848864123
0.2838063439065109,-0.1247833461392063,-0.1256521553553669,-0.1249093201839465,-0.1247842230320074,-0.1247833461403275
0.2854757929883139,-0.1237098871870962,-0.1243430425128211,-0.1238553578200546,-0.1237107925212733,-0.1237098871875675
0.2871452420701169,-0.1226473212473726,-0.1230468977471102,-0.1228117115625505,-0.1226482470360192,-0.122647321247186
0.2888146911519199,-0.1215955610168756,-0.1217638012497458,-0.1217782536401945,-0.1215964991859605,-0.1215955610160436
0.2904841402337229,-0.1205545187275633,-0.1204938285356903,-0.1207548578175009,-0.1205554611845946,-0.1205545187261179
0.2921535893155259,-0.1195241062017466,-0.1192370504516691,-0.1197413995147567,-0.1195250449038008,-0.1195241061997385
0.2938230383973289,-0.1185042349052981,-0.1179935331861536,-0.1187377559203606,-0.1185051619258582,-0.1185042349027948
0.2954924874791319,-0.1174948159988849,-0.1167633382810027,-0.1177438060954863,-0.1174957235929506,-0.1174948159959685
0.2971619365609349,-0.116495760387275,-0.1155465226447555,-0.1167594310710831,-0.1164966410542282,-0.1164957603840393
0.2988313856427379,-0.1155069787667653,-0.1143431385675615,-0.1157845139372419,-0.1155078253104977,-0.1155069787633133
0.3005008347245409,-0.114528381670782,-0.1131532337377387,-0.1148189399249645,-0.1145291872566212,-0.1145283816672221
0.3021702838063439,-0.1135598795136985,-0.1119768512599449,-0.1138625964803867,-0.1135606377217002,-0.1135598795101415
0.3038397328881469,-0.1126013826329207,-0.1108140296749532,-0.1129153733315189,-0.1126020875071289,-0.112601382629476
0.3055091819699499,-0.1116528013292846,-0.1096648029810134,-0.1119771625475764,-0.1116534474226008,-0.1116528013260573
0.3071786310517529,-0.1107140459058135,-0.1085292006567894,-0.1110478585909845,-0.1107146283201541,-0.110714045902901
0.3088480801335559,-0.10978502670488,-0.1074072476858553,-0.1101273583621555,-0.1097855411263448,-0.1097850267023689
0.3105175292153589,-0.1088656541438165,-0.1062989645827363,-0.109215561237142,-0.1088660968726351,-0.1088656541417805
0.3121869782971619,-0.1079558387490204,-0.1052043674204777,-0.1083123690982838,-0.1079562067240873,-0.1079558387475176
0.3138564273789649,-0.1070554911885943,-0.1041234678597261,-0.1074176863579749,-0.1070557820064515,-0.1070554911876661
0.3155258764607679,-0.1061645223035673,-0.103056273179306,-0.1065314199756854,-0.1061647342317386,-0.1061645223032369
0.3171953255425709,-0.1052828431377357,-0.1020027863082732,-0.105653479468385,-0.1052829751223658,-0.1052828431380079
0.3188647746243739,-0.1044103649661664,-0.1009630058594284,-0.1047837769145205,-0.104410416633963,-0.1044103649670273
0.3205342237061769,-0.1035469993224027,-0.0999369261642709,-0.10392222695171,-0.1035469709769275,-0.1035469993238205
0.3222036727879799,-0.1026926580244112,-0.0989245373093744,-0.1030687467683241,-0.1026925506368109,-0.1026926580263373
0.3238731218697829,-0.1018472531993095,-0.0979258251741651,-0.1022232560891333,-0.1018470683936223,-0.1018472532016803
0.3255425709515859,-0.1010106973069118,-0.0969407714700802,-0.1013856771552039,-0.1010104373401275,-0.1010106973096502
0.3272120200333889,-0.1001829031621295,-0.095969353781089,-0.1005559346982383,-0.1001825708992215,-0.1001829031651483
0.3288814691151919,-0.099363783956264,-0.095011545605553,-0.0997339559095551,-0.0993633828404516,-0.0993637839594678
0.330550918196995,-0.0985532532772255,-0.0940673163994041,-0.0989196704039151,-0.0985527872957596,-0.0985532532805144
0.332220367278798,-0.0977512251287141,-0.0931366316206199,-0.0981130101784027,-0.0977506987745127,-0.0977512251319863
0.333889816360601,-0.0969576139483957,-0.0922194527749703,-0.097313909566578,-0.0969570321778868,-0.0969576139515509
0.335559265442404,-0.0961723346251072,-0.0913157374630172,-0.0965223051881199,-0.0961717028126633,-0.0961723346280494
0.337228714524207,-0.0953953025151213,-0.0904254394283383,-0.0957381358941831,-0.0953946264044928,-0.0953953025177621
0.33889816360601,-0.0946264334575049,-0.089548508606956,-0.0949613427086983,-0.0946257191106814,-0.0946264334597658
0.340567612687813,-0.0938656437885999,-0.0886848911779429,-0.0941918687658459,-0.0938648975325419,-0.0938656437904146
0.342237061769616,-0.0931128503556569,-0.0878345296151829,-0.0934296592439376,-0.0931120787273578,-0.0931128503569735
0.343906510851419,-0.0923679705296513,-0.0869973627402592,-0.0926746612959426,-0.0923671802199935,-0.0923679705304335
0.345575959933222,-0.0916309222173105,-0.0861733257764463,-0.0919268239768957,-0.0916301200141873,-0.0916309222175387
0.347245409015025,-0.0909016238723786,-0.0853623504037785,-0.0911860981684305,-0.0909008166035554,-0.0909016238720505
0.348914858096828,-0.0901799945061477,-0.0845643648151697,-0.0904524365006742,-0.0901791889823299,-0.0901799945052779
